scope,split,collision_type,physical_image_id,n_items,item_ids,note
within_split,static,shared_physical_image_within_split,e7a90036bb58c3e02718b3b320306c9187e32ecce9a1c5d8dc0ffc1256466328,2,tallyqa_static:count:30118268|gqa_static:spatial:12297754,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,91378687dfa009d08088dd82f1264cd0b3f6d2db6e2dac89b461331704cc31c9,2,tallyqa_static:count:923818616874|gqa_static:attribute:10994197,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,12680e763adb574f3389918ea071e2172859bdabb9a95d948e0fd120bfdac90a,2,tallyqa_static:count:923815511628|gqa_static:presence:05856413,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,c1237d663059f507ce3b04dcf73afdbd5e2ae16743488c55816bda39aa61d845,2,gqa_static:attribute:07150042|gqa_static:presence:07150128,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,5ba638d0ee48b9f312e4585aaffb8cdc74979622f1b3ee65b216ed9607f88078,2,gqa_static:attribute:16780456|gqa_static:spatial:16780516,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,fdd4e4a7d04e39230b9e35b5bff052bbfbc23e00f75bd25210bb1ede7e878d14,2,gqa_static:attribute:01307634|gqa_static:spatial:01307818,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,b7c8d0db0d9f91fef2b938a4ad0ecbd01cffff168ef686f02f34dac3869fbd8f,2,gqa_static:attribute:05782065|gqa_static:spatial:05782138,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,aa0ca31cff1f8d66f7b9dac17bc7ed9ed68c63e1579c26363fffd61cc6a799c4,2,gqa_static:presence:07324824|gqa_static:spatial:07324862,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,e6673caf22f657b6e62b10741bb07525cfecf640291f0b5c860be772688f28bc,2,gqa_static:presence:04623934|gqa_static:spatial:04623820,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,0b77d83156c12bae81fba071a11a9111c1f60a8cfd933d72863ea986aa6b721b,2,gqa_static:spatial:15419292|gqa_static:spatial:15419296,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,1e8a9fb917bf18d475a68908f6f8ec557b7568c20157b2db70b3d10ac91c3cab,2,tallyqa_static:count:900010323335|gqa_down:attribute:10438564,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,1e8a9fb917bf18d475a68908f6f8ec557b7568c20157b2db70b3d10ac91c3cab,2,tallyqa_static:count:900010323335|gqa_down:spatial:10438465,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,292e03e8c55dad0c63973ab3863a9a71e095259954a594b1cf529a512b86e7e3,2,gqa_static:attribute:15281057|tallyqa_down:count:915921582034,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,fdd93e411fee0acf565412dab9e9fec1cb8547e858780049871878a9ce737059,2,gqa_static:spatial:11236791|tallyqa_down:count:92315460194,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,f775808c2e70dc9f1eb00f4dd4ae187e75e64a59835df918317eee6a19f24865,2,gqa_static:attribute:01638103|tallyqa_down:count:30160837,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,e3c5784636e953515b567849b746713e7532fbda03bf69254a132708e4da8fa5,2,gqa_static:attribute:06807163|tallyqa_down:count:30160652,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,b068e112e4ed4fcacf7c64ffd2762ef9a4a0caf971b17f3b523f6dcf4d367aac,2,gqa_static:presence:02580936|tallyqa_down:count:30159923,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,488c6d744cb8f0941a540a2e2e670e283aa26c43740b965b3a84cbe72e62c9df,2,gqa_static:presence:05579442|tallyqa_down:count:923170865116,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,72e888da312ff191d0dff7515a570c3dfa84fdc426609142c5f3d7260b34a5e3,2,gqa_static:presence:03736901|tallyqa_down:count:9231751515960,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,6a4bb1351956eb5c746b61ab433a1bc565f31059466c5599f9c9a41017ee92f1,2,gqa_static:attribute:18479646|tallyqa_down:count:30159577,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,e99a064b09ff45f3d4572cd11f2df494c9f9463958ea0e16538a583389d4eaef,2,tallyqa_static:count:923176253564|gqa_down:presence:15597489,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,198b595b2b7e775080197a08bff3f2ee512e09a87d0d12f5ba2054306bf48695,2,tallyqa_static:count:9231846910201|gqa_down:presence:01116574,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,27f83acf90e9d73cc39257b4d0d9fcb66fe982e350207eaee61aa834f559796f,2,gqa_static:presence:1572307|tallyqa_down:count:9231848015480,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,be0ccba62e4b4cac25b2cc2fbfd95b784d17f8da99f9551e606dbfccf99e8f64,2,tallyqa_static:count:30158936|gqa_down:attribute:07523160,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,5e6697dc6a6070921171e14e685160f823b7cc04ce06a457610e65f3dd3c9c9e,2,tallyqa_static:count:923188537672|gqa_down:attribute:00523936,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,c87fd6a04282ec786079e7ced2cc1cc6d31b07e8007e73c7077a91ed308377f6,2,gqa_static:spatial:19373042|tallyqa_down:count:30158167,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,b0c4aab6a25f97db6c326d65b6eb85c0e058e16ac6c09a18b900525296bcc524,2,tallyqa_static:count:30158015|gqa_down:spatial:01310441,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,9b77651bfd2c0fda7256c01cbe86f4845eef2371660a6713720ea7016ce75095,2,tallyqa_static:count:30157888|gqa_down:attribute:08694285,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,733459aa93a1714f72c96e83ed482bc8f89220064cb4e504f09202891d5ff265,2,tallyqa_static:count:30157432|gqa_down:presence:11175896,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
pre_repair_v1,static__downstream_v1,logical_disjoint_but_physical_overlap,67e9a15583a2f45e8ad22e261f6f1ba04af8402c0a9959297e4231b7aee848f3,2,tallyqa_static:count:30156943|gqa_down:attribute:01475354,Namespace collision: GQA image_id vs TallyQA vg:image_id map to the same bytes.
archive_filename,results,audit_file_named_static_jsonl,,1,results/<expanded_model>/audit/static.jsonl,Expanded-model audit judgments live under audit/static.jsonl; execution/.../static.jsonl is the independent static benchmark.
canonical_csv,canonical_model_artifacts.csv,original_four_audit_file_points_at_static_jsonl,,4,qwen|gemma|molmo|skywork,HF canonical table maps both static_file and audit_file to the 800-row static.jsonl. True audit judgments are results/<model>/*audit.jsonl on autodl-fs.
